county_num_2020,county_name_2020,muni_num_2020,muni_name_2020,muni_name_2019,muni_num_2019,muni_name_2018,muni_num_2018,muni_name_2017,muni_num_2017,muni_name_2016,muni_num_2016,muni_name_2015,muni_num_2015,muni_name_2014,muni_num_2014,muni_name_2013,muni_num_2013,muni_name_2012,muni_num_2012,muni_num_2011,muni_name_2011
38,VESTFOLD OG TELEMARK,3802,HOLMESTRAND,HOLMESTRAND,715,HOLMESTRAND,715,HOLMESTRAND,702,HOLMESTRAND,702,HOLMESTRAND,702,HOLMESTRAND,702,HOLMESTRAND,702,HOLMESTRAND,702,702,HOLMESTRAND
38,VESTFOLD OG TELEMARK,3802,HOLMESTRAND,HOLMESTRAND,715,HOLMESTRAND,715,HOF,714,HOF,714,HOF,714,HOF,714,HOF,714,HOF,714,714,HOF
38,VESTFOLD OG TELEMARK,3803,TØNSBERG,TØNSBERG,704,TØNSBERG,704,TØNSBERG,704,STOKKE,720,STOKKE,720,STOKKE,720,STOKKE,720,STOKKE,720,720,STOKKE
38,VESTFOLD OG TELEMARK,3803,TØNSBERG,RE,716,RE,716,RE,716,RE,716,RE,716,RE,716,RE,716,RE,716,716,RE
38,VESTFOLD OG TELEMARK,3804,SANDEFJORD,SANDEFJORD,710,SANDEFJORD,710,SANDEFJORD,710,SANDEFJORD,706,SANDEFJORD,706,SANDEFJORD,706,SANDEFJORD,706,SANDEFJORD,706,706,SANDEFJORD
38,VESTFOLD OG TELEMARK,3804,SANDEFJORD,SANDEFJORD,710,SANDEFJORD,710,SANDEFJORD,710,ANDEBU,719,ANDEBU,719,ANDEBU,719,ANDEBU,719,ANDEBU,719,719,ANDEBU
38,VESTFOLD OG TELEMARK,3804,SANDEFJORD,SANDEFJORD,710,SANDEFJORD,710,SANDEFJORD,710,STOKKE,720,STOKKE,720,STOKKE,720,STOKKE,720,STOKKE,720,720,STOKKE
38,VESTFOLD OG TELEMARK,3805,LARVIK,LARVIK,712,LARVIK,712,LARVIK,709,LARVIK,709,LARVIK,709,LARVIK,709,LARVIK,709,LARVIK,709,709,LARVIK
38,VESTFOLD OG TELEMARK,3805,LARVIK,LARVIK,712,LARVIK,712,LARDAL,728,LARDAL,728,LARDAL,728,LARDAL,728,LARDAL,728,LARDAL,728,728,LARDAL
38,VESTFOLD OG TELEMARK,3806,PORSGRUNN,PORSGRUNN,805,PORSGRUNN,805,PORSGRUNN,805,PORSGRUNN,805,PORSGRUNN,805,PORSGRUNN,805,PORSGRUNN,805,PORSGRUNN,805,805,PORSGRUNN
38,VESTFOLD OG TELEMARK,3807,SKIEN,SKIEN,806,SKIEN,806,SKIEN,806,SKIEN,806,SKIEN,806,SKIEN,806,SKIEN,806,SKIEN,806,806,SKIEN
38,VESTFOLD OG TELEMARK,3808,NOTODDEN,NOTODDEN,807,NOTODDEN,807,NOTODDEN,807,NOTODDEN,807,NOTODDEN,807,NOTODDEN,807,NOTODDEN,807,NOTODDEN,807,807,NOTODDEN
38,VESTFOLD OG TELEMARK,3811,FÆRDER,FÆRDER,729,FÆRDER,729,NØTTERØY,722,NØTTERØY,722,NØTTERØY,722,NØTTERØY,722,NØTTERØY,722,NØTTERØY,722,722,NØTTERØY
38,VESTFOLD OG TELEMARK,3811,FÆRDER,FÆRDER,729,FÆRDER,729,TJØME,723,TJØME,723,TJØME,723,TJØME,723,TJØME,723,TJØME,723,723,TJØME
38,VESTFOLD OG TELEMARK,3812,SILJAN,SILJAN,811,SILJAN,811,SILJAN,811,SILJAN,811,SILJAN,811,SILJAN,811,SILJAN,811,SILJAN,811,811,SILJAN
38,VESTFOLD OG TELEMARK,3813,BAMBLE,BAMBLE,814,BAMBLE,814,BAMBLE,814,BAMBLE,814,BAMBLE,814,BAMBLE,814,BAMBLE,814,BAMBLE,814,814,BAMBLE
38,VESTFOLD OG TELEMARK,3814,KRAGERØ,KRAGERØ,815,KRAGERØ,815,KRAGERØ,815,KRAGERØ,815,KRAGERØ,815,KRAGERØ,815,KRAGERØ,815,KRAGERØ,815,815,KRAGERØ
38,VESTFOLD OG TELEMARK,3815,DRANGEDAL,DRANGEDAL,817,DRANGEDAL,817,DRANGEDAL,817,DRANGEDAL,817,DRANGEDAL,817,DRANGEDAL,817,DRANGEDAL,817,DRANGEDAL,817,817,DRANGEDAL
38,VESTFOLD OG TELEMARK,3816,NOME,NOME,819,NOME,819,NOME,819,NOME,819,NOME,819,NOME,819,NOME,819,NOME,819,819,NOME
38,VESTFOLD OG TELEMARK,3817,MIDT-TELEMARK,BØ (TELEMARK),821,BØ (TELEMARK),821,BØ (TELEMARK),821,BØ (TELEMARK),821,BØ (TELEMARK),821,BØ (TELEMARK),821,BØ (TELEMARK),821,BØ (TELEMARK),821,821,BØ (TELEMARK)
38,VESTFOLD OG TELEMARK,3817,MIDT-TELEMARK,SAUHERAD,822,SAUHERAD,822,SAUHERAD,822,SAUHERAD,822,SAUHERAD,822,SAUHERAD,822,SAUHERAD,822,SAUHERAD,822,822,SAUHERAD
38,VESTFOLD OG TELEMARK,3818,TINN,TINN,826,TINN,826,TINN,826,TINN,826,TINN,826,TINN,826,TINN,826,TINN,826,826,TINN
38,VESTFOLD OG TELEMARK,3819,HJARTDAL,HJARTDAL,827,HJARTDAL,827,HJARTDAL,827,HJARTDAL,827,HJARTDAL,827,HJARTDAL,827,HJARTDAL,827,HJARTDAL,827,827,HJARTDAL
38,VESTFOLD OG TELEMARK,3820,SELJORD,SELJORD,828,SELJORD,828,SELJORD,828,SELJORD,828,SELJORD,828,SELJORD,828,SELJORD,828,SELJORD,828,828,SELJORD
38,VESTFOLD OG TELEMARK,3821,KVITESEID,KVITESEID,829,KVITESEID,829,KVITESEID,829,KVITESEID,829,KVITESEID,829,KVITESEID,829,KVITESEID,829,KVITESEID,829,829,KVITESEID
38,VESTFOLD OG TELEMARK,3822,NISSEDAL,NISSEDAL,830,NISSEDAL,830,NISSEDAL,830,NISSEDAL,830,NISSEDAL,830,NISSEDAL,830,NISSEDAL,830,NISSEDAL,830,830,NISSEDAL
38,VESTFOLD OG TELEMARK,3823,FYRESDAL,FYRESDAL,831,FYRESDAL,831,FYRESDAL,831,FYRESDAL,831,FYRESDAL,831,FYRESDAL,831,FYRESDAL,831,FYRESDAL,831,831,FYRESDAL
38,VESTFOLD OG TELEMARK,3824,TOKKE,TOKKE,833,TOKKE,833,TOKKE,833,TOKKE,833,TOKKE,833,TOKKE,833,TOKKE,833,TOKKE,833,833,TOKKE
38,VESTFOLD OG TELEMARK,3825,VINJE,VINJE,834,VINJE,834,VINJE,834,VINJE,834,VINJE,834,VINJE,834,VINJE,834,VINJE,834,834,VINJE
42,AGDER,4201,RISØR,RISØR,901,RISØR,901,RISØR,901,RISØR,901,RISØR,901,RISØR,901,RISØR,901,RISØR,901,901,RISØR
42,AGDER,4202,GRIMSTAD,GRIMSTAD,904,GRIMSTAD,904,GRIMSTAD,904,GRIMSTAD,904,GRIMSTAD,904,GRIMSTAD,904,GRIMSTAD,904,GRIMSTAD,904,904,GRIMSTAD
42,AGDER,4203,ARENDAL,ARENDAL,906,ARENDAL,906,ARENDAL,906,ARENDAL,906,ARENDAL,906,ARENDAL,906,ARENDAL,906,ARENDAL,906,906,ARENDAL
42,AGDER,4204,KRISTIANSAND,KRISTIANSAND,1001,KRISTIANSAND,1001,KRISTIANSAND,1001,KRISTIANSAND,1001,KRISTIANSAND,1001,KRISTIANSAND,1001,KRISTIANSAND,1001,KRISTIANSAND,1001,1001,KRISTIANSAND
42,AGDER,4204,KRISTIANSAND,SONGDALEN,1017,SONGDALEN,1017,SONGDALEN,1017,SONGDALEN,1017,SONGDALEN,1017,SONGDALEN,1017,SONGDALEN,1017,SONGDALEN,1017,1017,SONGDALEN
42,AGDER,4204,KRISTIANSAND,SØGNE,1018,SØGNE,1018,SØGNE,1018,SØGNE,1018,SØGNE,1018,SØGNE,1018,SØGNE,1018,SØGNE,1018,1018,SØGNE
42,AGDER,4205,LINDESNES,MANDAL,1002,MANDAL,1002,MANDAL,1002,MANDAL,1002,MANDAL,1002,MANDAL,1002,MANDAL,1002,MANDAL,1002,1002,MANDAL
42,AGDER,4205,LINDESNES,MARNARDAL,1021,MARNARDAL,1021,MARNARDAL,1021,MARNARDAL,1021,MARNARDAL,1021,MARNARDAL,1021,MARNARDAL,1021,MARNARDAL,1021,1021,MARNARDAL
42,AGDER,4205,LINDESNES,LINDESNES,1029,LINDESNES,1029,LINDESNES,1029,LINDESNES,1029,LINDESNES,1029,LINDESNES,1029,LINDESNES,1029,LINDESNES,1029,1029,LINDESNES
42,AGDER,4206,FARSUND,FARSUND,1003,FARSUND,1003,FARSUND,1003,FARSUND,1003,FARSUND,1003,FARSUND,1003,FARSUND,1003,FARSUND,1003,1003,FARSUND
42,AGDER,4207,FLEKKEFJORD,FLEKKEFJORD,1004,FLEKKEFJORD,1004,FLEKKEFJORD,1004,FLEKKEFJORD,1004,FLEKKEFJORD,1004,FLEKKEFJORD,1004,FLEKKEFJORD,1004,FLEKKEFJORD,1004,1004,FLEKKEFJORD
42,AGDER,4211,GJERSTAD,GJERSTAD,911,GJERSTAD,911,GJERSTAD,911,GJERSTAD,911,GJERSTAD,911,GJERSTAD,911,GJERSTAD,911,GJERSTAD,911,911,GJERSTAD
42,AGDER,4212,VEGÅRSHEI,VEGÅRSHEI,912,VEGÅRSHEI,912,VEGÅRSHEI,912,VEGÅRSHEI,912,VEGÅRSHEI,912,VEGÅRSHEI,912,VEGÅRSHEI,912,VEGÅRSHEI,912,912,VEGÅRSHEI
42,AGDER,4213,TVEDESTRAND,TVEDESTRAND,914,TVEDESTRAND,914,TVEDESTRAND,914,TVEDESTRAND,914,TVEDESTRAND,914,TVEDESTRAND,914,TVEDESTRAND,914,TVEDESTRAND,914,914,TVEDESTRAND
42,AGDER,4214,FROLAND,FROLAND,919,FROLAND,919,FROLAND,919,FROLAND,919,FROLAND,919,FROLAND,919,FROLAND,919,FROLAND,919,919,FROLAND
42,AGDER,4215,LILLESAND,LILLESAND,926,LILLESAND,926,LILLESAND,926,LILLESAND,926,LILLESAND,926,LILLESAND,926,LILLESAND,926,LILLESAND,926,926,LILLESAND
42,AGDER,4216,BIRKENES,BIRKENES,928,BIRKENES,928,BIRKENES,928,BIRKENES,928,BIRKENES,928,BIRKENES,928,BIRKENES,928,BIRKENES,928,928,BIRKENES
42,AGDER,4217,ÅMLI,ÅMLI,929,ÅMLI,929,ÅMLI,929,ÅMLI,929,ÅMLI,929,ÅMLI,929,ÅMLI,929,ÅMLI,929,929,ÅMLI
42,AGDER,4218,IVELAND,IVELAND,935,IVELAND,935,IVELAND,935,IVELAND,935,IVELAND,935,IVELAND,935,IVELAND,935,IVELAND,935,935,IVELAND
42,AGDER,4219,EVJE OG HORNNES,EVJE OG HORNNES,937,EVJE OG HORNNES,937,EVJE OG HORNNES,937,EVJE OG HORNNES,937,EVJE OG HORNNES,937,EVJE OG HORNNES,937,EVJE OG HORNNES,937,EVJE OG HORNNES,937,937,EVJE OG HORNNES
42,AGDER,4220,BYGLAND,BYGLAND,938,BYGLAND,938,BYGLAND,938,BYGLAND,938,BYGLAND,938,BYGLAND,938,BYGLAND,938,BYGLAND,938,938,BYGLAND
42,AGDER,4221,VALLE,VALLE,940,VALLE,940,VALLE,940,VALLE,940,VALLE,940,VALLE,940,VALLE,940,VALLE,940,940,VALLE
42,AGDER,4222,BYKLE,BYKLE,941,BYKLE,941,BYKLE,941,BYKLE,941,BYKLE,941,BYKLE,941,BYKLE,941,BYKLE,941,941,BYKLE
42,AGDER,4223,VENNESLA,VENNESLA,1014,VENNESLA,1014,VENNESLA,1014,VENNESLA,1014,VENNESLA,1014,VENNESLA,1014,VENNESLA,1014,VENNESLA,1014,1014,VENNESLA
42,AGDER,4224,ÅSERAL,ÅSERAL,1026,ÅSERAL,1026,ÅSERAL,1026,ÅSERAL,1026,ÅSERAL,1026,ÅSERAL,1026,ÅSERAL,1026,ÅSERAL,1026,1026,ÅSERAL
42,AGDER,4225,LYNGDAL,AUDNEDAL,1027,AUDNEDAL,1027,AUDNEDAL,1027,AUDNEDAL,1027,AUDNEDAL,1027,AUDNEDAL,1027,AUDNEDAL,1027,AUDNEDAL,1027,1027,AUDNEDAL
42,AGDER,4225,LYNGDAL,LYNGDAL,1032,LYNGDAL,1032,LYNGDAL,1032,LYNGDAL,1032,LYNGDAL,1032,LYNGDAL,1032,LYNGDAL,1032,LYNGDAL,1032,1032,LYNGDAL
42,AGDER,4226,HÆGEBOSTAD,HÆGEBOSTAD,1034,HÆGEBOSTAD,1034,HÆGEBOSTAD,1034,HÆGEBOSTAD,1034,HÆGEBOSTAD,1034,HÆGEBOSTAD,1034,HÆGEBOSTAD,1034,HÆGEBOSTAD,1034,1034,HÆGEBOSTAD
42,AGDER,4227,KVINESDAL,KVINESDAL,1037,KVINESDAL,1037,KVINESDAL,1037,KVINESDAL,1037,KVINESDAL,1037,KVINESDAL,1037,KVINESDAL,1037,KVINESDAL,1037,1037,KVINESDAL
42,AGDER,4228,SIRDAL,SIRDAL,1046,SIRDAL,1046,SIRDAL,1046,SIRDAL,1046,SIRDAL,1046,SIRDAL,1046,SIRDAL,1046,SIRDAL,1046,1046,SIRDAL
46,VESTLAND,4601,BERGEN,BERGEN,1201,BERGEN,1201,BERGEN,1201,BERGEN,1201,BERGEN,1201,BERGEN,1201,BERGEN,1201,BERGEN,1201,1201,BERGEN
46,VESTLAND,4602,KINN,FLORA,1401,FLORA,1401,FLORA,1401,FLORA,1401,FLORA,1401,FLORA,1401,FLORA,1401,FLORA,1401,1401,FLORA
46,VESTLAND,4602,KINN,VÅGSØY,1439,VÅGSØY,1439,VÅGSØY,1439,VÅGSØY,1439,VÅGSØY,1439,VÅGSØY,1439,VÅGSØY,1439,VÅGSØY,1439,1439,VÅGSØY
46,VESTLAND,4611,ETNE,ETNE,1211,ETNE,1211,ETNE,1211,ETNE,1211,ETNE,1211,ETNE,1211,ETNE,1211,ETNE,1211,1211,ETNE
46,VESTLAND,4612,SVEIO,SVEIO,1216,SVEIO,1216,SVEIO,1216,SVEIO,1216,SVEIO,1216,SVEIO,1216,SVEIO,1216,SVEIO,1216,1216,SVEIO
46,VESTLAND,4613,BØMLO,BØMLO,1219,BØMLO,1219,BØMLO,1219,BØMLO,1219,BØMLO,1219,BØMLO,1219,BØMLO,1219,BØMLO,1219,1219,BØMLO
46,VESTLAND,4614,STORD,STORD,1221,STORD,1221,STORD,1221,STORD,1221,STORD,1221,STORD,1221,STORD,1221,STORD,1221,1221,STORD
46,VESTLAND,4615,FITJAR,FITJAR,1222,FITJAR,1222,FITJAR,1222,FITJAR,1222,FITJAR,1222,FITJAR,1222,FITJAR,1222,FITJAR,1222,1222,FITJAR
46,VESTLAND,4616,TYSNES,TYSNES,1223,TYSNES,1223,TYSNES,1223,TYSNES,1223,TYSNES,1223,TYSNES,1223,TYSNES,1223,TYSNES,1223,1223,TYSNES
46,VESTLAND,4617,KVINNHERAD,KVINNHERAD,1224,KVINNHERAD,1224,KVINNHERAD,1224,KVINNHERAD,1224,KVINNHERAD,1224,KVINNHERAD,1224,KVINNHERAD,1224,KVINNHERAD,1224,1224,KVINNHERAD
46,VESTLAND,4618,ULLENSVANG,JONDAL,1227,JONDAL,1227,JONDAL,1227,JONDAL,1227,JONDAL,1227,JONDAL,1227,JONDAL,1227,JONDAL,1227,1227,JONDAL
46,VESTLAND,4618,ULLENSVANG,ODDA,1228,ODDA,1228,ODDA,1228,ODDA,1228,ODDA,1228,ODDA,1228,ODDA,1228,ODDA,1228,1228,ODDA
46,VESTLAND,4618,ULLENSVANG,ULLENSVANG,1231,ULLENSVANG,1231,ULLENSVANG,1231,ULLENSVANG,1231,ULLENSVANG,1231,ULLENSVANG,1231,ULLENSVANG,1231,ULLENSVANG,1231,1231,ULLENSVANG
46,VESTLAND,4619,EIDFJORD,EIDFJORD,1232,EIDFJORD,1232,EIDFJORD,1232,EIDFJORD,1232,EIDFJORD,1232,EIDFJORD,1232,EIDFJORD,1232,EIDFJORD,1232,1232,EIDFJORD
46,VESTLAND,4620,ULVIK,ULVIK,1233,ULVIK,1233,ULVIK,1233,ULVIK,1233,ULVIK,1233,ULVIK,1233,ULVIK,1233,ULVIK,1233,1233,ULVIK
46,VESTLAND,4621,VOSS,ULVIK,1233,ULVIK,1233,ULVIK,1233,ULVIK,1233,ULVIK,1233,ULVIK,1233,ULVIK,1233,ULVIK,1233,1233,ULVIK
46,VESTLAND,4621,VOSS,GRANVIN,1234,GRANVIN,1234,GRANVIN,1234,GRANVIN,1234,GRANVIN,1234,GRANVIN,1234,GRANVIN,1234,GRANVIN,1234,1234,GRANVIN
46,VESTLAND,4621,VOSS,VOSS,1235,VOSS,1235,VOSS,1235,VOSS,1235,VOSS,1235,VOSS,1235,VOSS,1235,VOSS,1235,1235,VOSS
46,VESTLAND,4622,KVAM,KVAM,1238,KVAM,1238,KVAM,1238,KVAM,1238,KVAM,1238,KVAM,1238,KVAM,1238,KVAM,1238,1238,KVAM
46,VESTLAND,4623,SAMNANGER,SAMNANGER,1242,SAMNANGER,1242,SAMNANGER,1242,SAMNANGER,1242,SAMNANGER,1242,SAMNANGER,1242,SAMNANGER,1242,SAMNANGER,1242,1242,SAMNANGER
46,VESTLAND,4624,BJØRNAFJORDEN,FUSA,1241,FUSA,1241,FUSA,1241,FUSA,1241,FUSA,1241,FUSA,1241,FUSA,1241,FUSA,1241,1241,FUSA
46,VESTLAND,4624,BJØRNAFJORDEN,OS (HORDALAND),1243,OS (HORDALAND),1243,OS (HORDALAND),1243,OS (HORDALAND),1243,OS (HORDALAND),1243,OS (HORDALAND),1243,OS (HORDALAND),1243,OS (HORDALAND),1243,1243,OS (HORDALAND)
46,VESTLAND,4625,AUSTEVOLL,AUSTEVOLL,1244,AUSTEVOLL,1244,AUSTEVOLL,1244,AUSTEVOLL,1244,AUSTEVOLL,1244,AUSTEVOLL,1244,AUSTEVOLL,1244,AUSTEVOLL,1244,1244,AUSTEVOLL
46,VESTLAND,4626,ØYGARDEN,SUND,1245,SUND,1245,SUND,1245,SUND,1245,SUND,1245,SUND,1245,SUND,1245,SUND,1245,1245,SUND
46,VESTLAND,4626,ØYGARDEN,FJELL,1246,FJELL,1246,FJELL,1246,FJELL,1246,FJELL,1246,FJELL,1246,FJELL,1246,FJELL,1246,1246,FJELL
46,VESTLAND,4626,ØYGARDEN,ØYGARDEN,1259,ØYGARDEN,1259,ØYGARDEN,1259,ØYGARDEN,1259,ØYGARDEN,1259,ØYGARDEN,1259,ØYGARDEN,1259,ØYGARDEN,1259,1259,ØYGARDEN
46,VESTLAND,4627,ASKØY,ASKØY,1247,ASKØY,1247,ASKØY,1247,ASKØY,1247,ASKØY,1247,ASKØY,1247,ASKØY,1247,ASKØY,1247,1247,ASKØY
46,VESTLAND,4628,VAKSDAL,VAKSDAL,1251,VAKSDAL,1251,VAKSDAL,1251,VAKSDAL,1251,VAKSDAL,1251,VAKSDAL,1251,VAKSDAL,1251,VAKSDAL,1251,1251,VAKSDAL
46,VESTLAND,4629,MODALEN,MODALEN,1252,MODALEN,1252,MODALEN,1252,MODALEN,1252,MODALEN,1252,MODALEN,1252,MODALEN,1252,MODALEN,1252,1252,MODALEN
46,VESTLAND,4630,OSTERØY,OSTERØY,1253,OSTERØY,1253,OSTERØY,1253,OSTERØY,1253,OSTERØY,1253,OSTERØY,1253,OSTERØY,1253,OSTERØY,1253,1253,OSTERØY
46,VESTLAND,4631,ALVER,MELAND,1256,MELAND,1256,MELAND,1256,MELAND,1256,MELAND,1256,MELAND,1256,MELAND,1256,MELAND,1256,1256,MELAND
46,VESTLAND,4631,ALVER,RADØY,1260,RADØY,1260,RADØY,1260,RADØY,1260,RADØY,1260,RADØY,1260,RADØY,1260,RADØY,1260,1260,RADØY
46,VESTLAND,4631,ALVER,LINDÅS,1263,LINDÅS,1263,LINDÅS,1263,LINDÅS,1263,LINDÅS,1263,LINDÅS,1263,LINDÅS,1263,LINDÅS,1263,1263,LINDÅS
46,VESTLAND,4632,AUSTRHEIM,AUSTRHEIM,1264,AUSTRHEIM,1264,AUSTRHEIM,1264,AUSTRHEIM,1264,AUSTRHEIM,1264,AUSTRHEIM,1264,AUSTRHEIM,1264,AUSTRHEIM,1264,1264,AUSTRHEIM
46,VESTLAND,4633,FEDJE,FEDJE,1265,FEDJE,1265,FEDJE,1265,FEDJE,1265,FEDJE,1265,FEDJE,1265,FEDJE,1265,FEDJE,1265,1265,FEDJE
46,VESTLAND,4634,MASFJORDEN,MASFJORDEN,1266,MASFJORDEN,1266,MASFJORDEN,1266,MASFJORDEN,1266,MASFJORDEN,1266,MASFJORDEN,1266,MASFJORDEN,1266,MASFJORDEN,1266,1266,MASFJORDEN
46,VESTLAND,4635,GULEN,GULEN,1411,GULEN,1411,GULEN,1411,GULEN,1411,GULEN,1411,GULEN,1411,GULEN,1411,GULEN,1411,1411,GULEN
46,VESTLAND,4636,SOLUND,SOLUND,1412,SOLUND,1412,SOLUND,1412,SOLUND,1412,SOLUND,1412,SOLUND,1412,SOLUND,1412,SOLUND,1412,1412,SOLUND
46,VESTLAND,4637,HYLLESTAD,HYLLESTAD,1413,HYLLESTAD,1413,HYLLESTAD,1413,HYLLESTAD,1413,HYLLESTAD,1413,HYLLESTAD,1413,HYLLESTAD,1413,HYLLESTAD,1413,1413,HYLLESTAD
46,VESTLAND,4638,HØYANGER,HØYANGER,1416,HØYANGER,1416,HØYANGER,1416,HØYANGER,1416,HØYANGER,1416,HØYANGER,1416,HØYANGER,1416,HØYANGER,1416,1416,HØYANGER
46,VESTLAND,4638,HØYANGER,BALESTRAND,1418,BALESTRAND,1418,BALESTRAND,1418,BALESTRAND,1418,BALESTRAND,1418,BALESTRAND,1418,BALESTRAND,1418,BALESTRAND,1418,1418,BALESTRAND
46,VESTLAND,4639,VIK,VIK,1417,VIK,1417,VIK,1417,VIK,1417,VIK,1417,VIK,1417,VIK,1417,VIK,1417,1417,VIK
46,VESTLAND,4640,SOGNDAL,BALESTRAND,1418,BALESTRAND,1418,BALESTRAND,1418,BALESTRAND,1418,BALESTRAND,1418,BALESTRAND,1418,BALESTRAND,1418,BALESTRAND,1418,1418,BALESTRAND
46,VESTLAND,4640,SOGNDAL,LEIKANGER,1419,LEIKANGER,1419,LEIKANGER,1419,LEIKANGER,1419,LEIKANGER,1419,LEIKANGER,1419,LEIKANGER,1419,LEIKANGER,1419,1419,LEIKANGER
46,VESTLAND,4640,SOGNDAL,SOGNDAL,1420,SOGNDAL,1420,SOGNDAL,1420,SOGNDAL,1420,SOGNDAL,1420,SOGNDAL,1420,SOGNDAL,1420,SOGNDAL,1420,1420,SOGNDAL
46,VESTLAND,4641,AURLAND,AURLAND,1421,AURLAND,1421,AURLAND,1421,AURLAND,1421,AURLAND,1421,AURLAND,1421,AURLAND,1421,AURLAND,1421,1421,AURLAND
46,VESTLAND,4642,LÆRDAL,LÆRDAL,1422,LÆRDAL,1422,LÆRDAL,1422,LÆRDAL,1422,LÆRDAL,1422,LÆRDAL,1422,LÆRDAL,1422,LÆRDAL,1422,1422,LÆRDAL
46,VESTLAND,4643,ÅRDAL,ÅRDAL,1424,ÅRDAL,1424,ÅRDAL,1424,ÅRDAL,1424,ÅRDAL,1424,ÅRDAL,1424,ÅRDAL,1424,ÅRDAL,1424,1424,ÅRDAL
46,VESTLAND,4644,LUSTER,LUSTER,1426,LUSTER,1426,LUSTER,1426,LUSTER,1426,LUSTER,1426,LUSTER,1426,LUSTER,1426,LUSTER,1426,1426,LUSTER
46,VESTLAND,4645,ASKVOLL,ASKVOLL,1428,ASKVOLL,1428,ASKVOLL,1428,ASKVOLL,1428,ASKVOLL,1428,ASKVOLL,1428,ASKVOLL,1428,ASKVOLL,1428,1428,ASKVOLL
